3.265832999999999884e+05 2.093797000000000116e+05 2.456683999999999942e+05 1.584072000000000116e+05 3.259444000000000233e+05 6.765950999999999767e+05 1.035268999999999942e+05 4.755287999999999884e+05 1.489443000000000000e+06 3.709230999999999767e+05 1.942702999999999884e+05 1.119348000000000029e+05 6.391023000000000320e+04 1.200340999999999985e+04 1.049913000000000011e+03 1.342316000000000031e+03 5.085126000000000204e+02 2.890224999999999909e+03 8.573278999999999996e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.272469000000000233e+04 1.317672000000000116e+05 2.071282999999999884e+05 2.457733999999999942e+05 5.575443000000000466e+05 3.258767000000000000e+06 1.291881000000000000e+06 4.870526000000000000e+06 4.623032000000000000e+06 2.675443000000000000e+06 2.558413000000000000e+06 6.636380000000000000e+05 1.084588000000000029e+05 1.821304000000000087e+04 1.223957999999999993e+04 8.005888999999999669e+02 9.949489999999999554e+02 2.432783999999999835e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.351546000000000058e+05 1.785921000000000058e+05 2.257750000000000000e+05 5.774225999999999767e+05 1.092009000000000000e+06 7.770693000000000466e+05 1.325651000000000000e+06 3.247452000000000000e+06 4.049641000000000000e+06 4.478189000000000000e+06 2.611026000000000000e+06 1.661730000000000000e+06 1.023738000000000029e+05 2.596125000000000000e+04 2.424222000000000116e+04 5.528188000000000102e+03 1.690109999999999900e+03 6.019257000000000062e+02 6.228320000000000078e+01 1.127548999999999978e+03 1.892261999999999944e+03 1.180090999999999894e+03 1.486194999999999936e+03 6.758713000000000193e+02 3.492244999999999777e+02 5.397023000000000081e+01
1.591437999999999884e+05 2.438837000000000116e+05 1.674957000000000116e+05 3.200414000000000233e+05 1.562073999999999942e+05 5.416778000000000466e+05 1.728939000000000000e+06 1.796904000000000000e+06 2.793108000000000000e+06 4.623753000000000000e+06 8.540256000000000000e+06 3.399670000000000000e+06 1.040807000000000000e+06 1.414968999999999942e+05 2.037018000000000029e+04 1.192334000000000015e+04 8.203042999999999665e+03 3.684244999999999891e+03 2.540865999999999985e+03 4.788279999999999745e+03 3.829369999999999891e+03 2.466201000000000022e+03 1.692332000000000107e+03 4.968128999999999905e+03 3.547074999999999818e+03 1.845478000000000065e+03
2.948657000000000116e+05 5.800794000000000233e+05 1.450702000000000116e+05 1.785385000000000000e+05 7.829544000000000233e+04 2.565302999999999884e+05 1.118915000000000000e+06 1.395213000000000000e+06 4.259141000000000000e+06 8.184174000000000000e+06 1.134712000000000000e+07 6.394160000000000000e+06 3.367033000000000000e+06 1.174748000000000000e+06 1.401455000000000000e+05 2.622688000000000102e+04 3.454771000000000186e+03 2.773713000000000193e+03 2.885614999999999782e+03 4.598369999999999891e+03 4.122484999999999673e+03 6.734470000000000255e+03 4.721239999999999782e+03 5.515863999999999578e+03 6.232662000000000262e+03 9.754810999999999694e+03
4.740273999999999796e+04 4.162326999999999680e+04 9.299615999999999767e+05 5.426243000000000466e+05 2.445393999999999942e+05 2.788652999999999884e+05 1.552694000000000000e+06 5.085687000000000000e+06 5.282019000000000000e+06 5.098808000000000000e+06 3.873620000000000000e+06 5.028832000000000000e+06 6.691634000000000000e+06 3.756790000000000000e+06 2.114510000000000000e+06 5.694809000000000233e+05 1.130078000000000029e+05 1.160836000000000058e+04 3.244076000000000022e+03 7.598293999999999869e+03 2.536608000000000175e+03 4.075090999999999894e+03 6.267820999999999913e+03 8.473370999999999185e+03 8.376296000000000276e+03 9.624585999999999331e+03
3.000331000000000131e+04 9.173050000000000000e+04 3.507677000000000116e+05 2.832519000000000233e+05 1.602133999999999942e+05 2.229622000000000116e+05 2.646367000000000000e+06 4.275432000000000000e+06 2.437867000000000000e+06 2.172756000000000000e+06 1.989672000000000000e+06 3.269127000000000000e+06 5.077608000000000000e+06 8.980548000000000000e+06 5.361863000000000000e+06 2.296992000000000000e+06 1.225319000000000000e+06 1.274266000000000000e+06 1.107633999999999942e+05 1.170038999999999942e+04 9.583956000000000131e+03 1.031707999999999993e+04 1.909229999999999927e+04 5.984533000000000175e+04 1.364886000000000058e+05 1.451647999999999884e+05
6.466248999999999796e+04 8.215886999999999534e+04 2.068647000000000116e+05 4.667647000000000116e+05 1.690634000000000000e+06 1.623293000000000000e+06 2.763115000000000000e+06 2.574871000000000058e+05 3.471050000000000000e+05 7.077674000000000233e+05 1.195557000000000000e+06 2.632637000000000000e+06 6.369417000000000000e+06 2.252445000000000000e+07 8.254543000000000000e+06 7.659216000000000000e+06 2.618307000000000000e+06 2.409962000000000000e+06 1.171949000000000000e+06 1.716837000000000000e+06 7.981816999999999534e+05 1.029606999999999971e+05 3.160441999999999825e+04 5.391500000000000000e+04 3.600170999999999913e+04 7.110628999999999360e+04
5.008609999999999854e+04 5.853983000000000175e+04 1.462222999999999884e+05 1.474107000000000000e+06 4.000726000000000000e+06 9.602698000000000466e+05 2.463122999999999884e+05 2.384080000000000000e+05 4.824425999999999767e+05 1.202602000000000000e+06 1.919189000000000000e+06 3.553740000000000000e+06 3.856865000000000000e+06 6.538451000000000000e+06 8.871776000000000000e+06 6.724727000000000000e+06 6.553358000000000000e+06 5.902445000000000000e+06 4.899362000000000000e+06 5.364843000000000000e+06 2.809304000000000000e+06 3.726416000000000000e+06 1.632041000000000000e+06 8.048995999999999767e+05 1.281986000000000000e+06 1.968377999999999884e+05
1.365601000000000058e+05 6.358130999999999767e+04 1.277058999999999942e+05 1.160448000000000000e+06 2.349938000000000000e+06 2.649187000000000116e+05 1.394190000000000000e+05 2.897205999999999767e+05 1.247454000000000000e+06 1.841333000000000000e+06 2.390997000000000000e+06 4.152057000000000000e+06 2.823352000000000000e+06 3.206075000000000000e+06 4.202634000000000000e+06 5.012173000000000000e+06 1.063505000000000000e+07 7.698732000000000000e+06 8.639895000000000000e+06 1.080280000000000000e+07 1.097059000000000000e+07 1.173955000000000000e+07 6.885473000000000000e+06 5.128773000000000000e+06 6.482882000000000000e+06 5.254757000000000000e+06
