3.769765999999999767e+05 2.347041000000000058e+05 2.632927999999999884e+05 1.749867999999999884e+05 3.494214000000000233e+05 7.226408000000000466e+05 1.163560000000000000e+05 5.443596999999999534e+05 1.709820000000000000e+06 4.206515999999999767e+05 2.120095000000000000e+05 1.216743000000000029e+05 6.947088999999999942e+04 1.298538999999999942e+04 1.137701999999999998e+03 1.469262999999999920e+03 5.579000999999999522e+02 3.163563000000000102e+03 9.384081999999999653e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.684977999999999884e+04 1.500220000000000000e+05 2.326982999999999884e+05 2.697090999999999767e+05 6.282458000000000466e+05 3.683079000000000000e+06 1.474729000000000000e+06 5.542129000000000000e+06 5.308096000000000000e+06 3.026947000000000000e+06 2.858979000000000000e+06 7.374356999999999534e+05 1.176298999999999942e+05 1.943504999999999927e+04 1.307096999999999935e+04 8.803414000000000215e+02 1.105926999999999907e+03 2.704382000000000019e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.546145000000000000e+05 1.983352999999999884e+05 2.432980000000000000e+05 4.963455999999999767e+05 1.012295000000000000e+06 9.028758000000000466e+05 1.504363000000000000e+06 3.701595000000000000e+06 4.620824000000000000e+06 5.086482000000000000e+06 2.910756000000000000e+06 1.891880000000000000e+06 1.119541000000000058e+05 2.781943000000000029e+04 2.589175999999999840e+04 6.033095000000000255e+03 1.878795000000000073e+03 6.691250999999999749e+02 6.923653000000000191e+01 1.253429000000000087e+03 2.103514999999999873e+03 1.315578999999999951e+03 1.668838999999999942e+03 7.589316000000000031e+02 3.921419999999999959e+02 6.063185000000000002e+01
1.741447999999999884e+05 2.688424000000000233e+05 1.830052999999999884e+05 2.993020000000000000e+05 1.587762999999999884e+05 5.970779000000000233e+05 1.974411000000000000e+06 2.041774000000000000e+06 3.165833000000000000e+06 5.240405000000000000e+06 9.582874000000000000e+06 3.681144000000000000e+06 1.104736000000000000e+06 1.501882999999999884e+05 2.111729999999999927e+04 1.292427000000000044e+04 9.118835999999999331e+03 4.095556000000000040e+03 2.824530999999999949e+03 5.322845999999999549e+03 4.256882999999999811e+03 2.758643999999999778e+03 1.900308999999999969e+03 5.578680000000000291e+03 3.982987999999999829e+03 2.072275000000000091e+03
3.230257000000000116e+05 6.622848000000000466e+05 1.597266000000000058e+05 1.915845000000000000e+05 8.294422999999999593e+04 2.727494000000000233e+05 1.272347000000000000e+06 1.581569000000000000e+06 4.827501000000000000e+06 9.276311000000000000e+06 1.276177000000000000e+07 6.734333000000000000e+06 3.569626000000000000e+06 1.246988000000000000e+06 1.469285000000000000e+05 2.790181000000000131e+04 3.840463999999999942e+03 3.083373000000000047e+03 3.198081000000000131e+03 4.992502999999999702e+03 4.554125000000000000e+03 7.514797999999999774e+03 5.297448000000000320e+03 6.193729000000000269e+03 6.998615999999999985e+03 1.095361000000000058e+04
5.223650000000000000e+04 4.752186000000000058e+04 9.862970999999999767e+05 5.739866999999999534e+05 2.586732999999999884e+05 2.951680999999999767e+05 1.758311000000000000e+06 5.764344000000000000e+06 5.986879000000000000e+06 5.765124000000000000e+06 4.205542000000000000e+06 5.368531000000000000e+06 7.251524000000000000e+06 4.098321000000000000e+06 2.286247000000000000e+06 5.847145000000000000e+05 1.158895000000000000e+05 1.293013999999999942e+04 3.536769999999999982e+03 8.003149000000000342e+03 2.744974999999999909e+03 4.501057999999999993e+03 6.728895000000000437e+03 9.054735000000000582e+03 9.265020000000000437e+03 1.060081999999999971e+04
3.197470999999999913e+04 9.724567999999999302e+04 3.711472999999999884e+05 2.996230000000000000e+05 1.694726000000000058e+05 2.390601000000000058e+05 2.999511000000000000e+06 4.845966000000000000e+06 2.762578000000000000e+06 2.343309000000000000e+06 2.143611000000000000e+06 3.499004000000000000e+06 5.461903000000000000e+06 9.752836000000000000e+06 5.851941000000000000e+06 2.472297000000000000e+06 1.282315000000000000e+06 9.397305999999999767e+05 1.222558000000000029e+05 1.225761000000000058e+04 1.000634000000000015e+04 1.087812000000000080e+04 2.009334999999999854e+04 6.298312999999999738e+04 1.436450000000000000e+05 1.529273999999999942e+05
6.839977000000000407e+04 8.690797999999999593e+04 2.188205000000000000e+05 4.939477999999999884e+05 1.865524000000000000e+06 1.825272000000000000e+06 3.131845000000000000e+06 2.920125000000000000e+05 3.926357999999999884e+05 8.255349000000000233e+05 1.264223000000000000e+06 2.783742000000000000e+06 7.015036000000000000e+06 2.520919000000000000e+07 9.134164000000000000e+06 8.463225000000000000e+06 3.039205000000000000e+06 2.486019000000000000e+06 1.246498000000000000e+06 1.453909000000000000e+06 7.899791999999999534e+05 1.027698000000000029e+05 2.971252000000000044e+04 5.674186000000000058e+04 3.787251999999999680e+04 7.486883000000000175e+04
5.298069000000000233e+04 6.192323000000000320e+04 1.546732999999999884e+05 1.650852000000000000e+06 4.493220000000000000e+06 1.078859000000000000e+06 2.799230000000000000e+05 2.722817000000000116e+05 5.509654000000000233e+05 1.364383000000000000e+06 2.070074000000000000e+06 3.874428000000000000e+06 4.282922000000000000e+06 7.249894000000000000e+06 9.691953000000000000e+06 7.358256000000000000e+06 7.265537000000000000e+06 6.634668000000000000e+06 5.504011000000000000e+06 5.902570000000000000e+06 3.196913000000000000e+06 3.760567000000000000e+06 1.219712000000000000e+06 7.839574000000000233e+05 1.367909000000000000e+06 2.173945000000000000e+05
1.444518999999999942e+05 6.725566999999999825e+04 1.350861000000000058e+05 1.301609000000000000e+06 2.639218000000000000e+06 2.979237999999999884e+05 1.597540000000000000e+05 3.331265000000000000e+05 1.414000000000000000e+06 2.052675000000000000e+06 2.598660000000000000e+06 4.624685000000000000e+06 3.115783000000000000e+06 3.548670000000000000e+06 4.628037000000000000e+06 5.412514000000000000e+06 1.145339000000000000e+07 8.432856000000000000e+06 9.403347000000000000e+06 1.173076000000000000e+07 1.221894000000000000e+07 1.315086000000000000e+07 7.727362000000000000e+06 5.849771000000000000e+06 6.999212000000000000e+06 5.624803000000000000e+06
