5.025855999999999767e+05 2.963022999999999884e+05 3.027162000000000116e+05 2.136265000000000000e+05 4.017785999999999767e+05 8.251560999999999767e+05 1.472582000000000116e+05 7.134688000000000466e+05 2.253288000000000000e+06 5.418334000000000233e+05 2.526575000000000000e+05 1.437696000000000058e+05 8.208577000000000407e+04 1.519993000000000029e+04 1.336530999999999949e+03 1.760309999999999945e+03 6.715931000000000495e+02 3.790235999999999876e+03 1.124298000000000002e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330116000000000058e+05 1.946615000000000000e+05 2.939792000000000116e+05 3.311320999999999767e+05 8.015159000000000233e+05 4.710757000000000000e+06 1.921981000000000000e+06 7.181365000000000000e+06 6.997817000000000000e+06 3.881627000000000000e+06 3.577437000000000000e+06 9.126741999999999534e+05 1.383771000000000058e+05 2.213059000000000015e+04 1.490827000000000044e+04 1.064633000000000038e+03 1.366405999999999949e+03 3.341924999999999812e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.025222000000000116e+05 2.448950000000000000e+05 2.860997000000000116e+05 3.708482999999999884e+05 9.193898000000000466e+05 1.235586000000000000e+06 1.947753000000000000e+06 4.812177000000000000e+06 6.023587000000000000e+06 6.597976000000000000e+06 3.625675000000000000e+06 2.463025000000000000e+06 1.339902999999999884e+05 3.194988000000000102e+04 2.953850999999999840e+04 7.194369999999999891e+03 2.321710999999999785e+03 8.268678999999999633e+02 8.555868999999999858e+01 1.548917999999999893e+03 2.599407999999999902e+03 1.635108999999999924e+03 2.104222999999999956e+03 9.569293999999999869e+02 4.944479000000000042e+02 7.653242000000000189e+01
2.086983999999999942e+05 3.268772999999999884e+05 2.195373999999999942e+05 2.737515000000000000e+05 1.695787000000000116e+05 7.255440000000000000e+05 2.576196000000000000e+06 2.636377000000000000e+06 4.067134000000000000e+06 6.731456000000000000e+06 1.208414000000000000e+07 4.328508000000000000e+06 1.245006000000000000e+06 1.695795000000000000e+05 2.281338999999999942e+04 1.520342000000000007e+04 1.126854999999999927e+04 5.061063000000000102e+03 3.490398999999999887e+03 6.577680000000000291e+03 5.260421999999999571e+03 3.451923999999999978e+03 2.396081000000000131e+03 7.034103000000000065e+03 5.022109999999999673e+03 2.612911000000000058e+03
3.879187000000000116e+05 8.632953000000000466e+05 1.943891000000000058e+05 2.210430000000000000e+05 9.309752999999999884e+04 3.085165999999999767e+05 1.646170000000000000e+06 2.032290000000000000e+06 6.201878000000000000e+06 1.191726000000000000e+07 1.615741000000000000e+07 7.475210000000000000e+06 4.023968000000000000e+06 1.405290000000000000e+06 1.615750000000000000e+05 3.160890000000000146e+04 4.745832999999999629e+03 3.810262000000000171e+03 3.929951000000000022e+03 5.897904999999999745e+03 5.562608000000000175e+03 9.357854999999999563e+03 6.669805000000000291e+03 7.809610999999999876e+03 8.824486000000000786e+03 1.381129999999999927e+04
6.350802999999999884e+04 6.194526000000000204e+04 1.110098000000000000e+06 6.422543000000000466e+05 2.894390000000000000e+05 3.307337999999999884e+05 2.255232000000000000e+06 7.405433000000000000e+06 7.691333000000000000e+06 7.373508000000000000e+06 4.964650000000000000e+06 6.119690000000000000e+06 8.534363000000000000e+06 4.885910000000000000e+06 2.703994000000000000e+06 6.165945000000000000e+05 1.219420000000000000e+05 1.604885000000000036e+04 4.214573999999999614e+03 8.879938000000000102e+03 3.221681000000000040e+03 5.496158000000000357e+03 7.776318000000000211e+03 1.036400000000000000e+04 1.136012000000000080e+04 1.289355999999999949e+04
3.634708999999999651e+04 1.093476000000000058e+05 4.155565000000000000e+05 3.352582999999999884e+05 1.896273999999999942e+05 2.754685999999999767e+05 3.853466000000000000e+06 6.225599000000000000e+06 3.547678000000000000e+06 2.736709000000000000e+06 2.488584000000000000e+06 4.009290000000000000e+06 6.325859000000000000e+06 1.151277000000000000e+07 6.992303000000000000e+06 2.895329000000000000e+06 1.436497000000000000e+06 7.749515999999999767e+05 1.502298999999999942e+05 1.361796999999999935e+04 1.093300000000000000e+04 1.209710000000000036e+04 2.225565000000000146e+04 6.976091999999999825e+04 1.591030000000000000e+05 1.697363999999999942e+05
7.653480000000000291e+04 9.724561999999999534e+04 2.448448999999999942e+05 5.531989000000000233e+05 2.276432000000000000e+06 2.308625000000000000e+06 4.023490000000000000e+06 3.755985000000000000e+05 5.056597999999999884e+05 1.127123000000000000e+06 1.420442000000000000e+06 3.113916000000000000e+06 8.606365000000000000e+06 3.186880000000000000e+07 1.119546000000000000e+07 1.033942000000000000e+07 4.466742000000000000e+06 2.928337000000000000e+06 1.415629000000000000e+06 1.227651000000000000e+06 7.754145999999999767e+05 1.025635000000000000e+05 3.043365999999999985e+04 6.284801000000000204e+04 4.191187999999999738e+04 8.300605000000000291e+04
5.928140000000000146e+04 6.928797000000000116e+04 1.730687000000000116e+05 2.071428000000000000e+06 5.667549000000000000e+06 1.361810000000000000e+06 3.615870000000000000e+05 3.552125000000000000e+05 7.193075999999999767e+05 1.765695000000000000e+06 2.413197000000000000e+06 4.611942000000000000e+06 5.284641000000000000e+06 8.919658000000000000e+06 1.157079000000000000e+07 8.811425000000000000e+06 8.932335000000000000e+06 8.386461000000000000e+06 6.957726000000000000e+06 7.183823000000000000e+06 4.564057000000000000e+06 6.175400000000000000e+06 9.304495999999999767e+05 7.448843000000000466e+05 1.558067000000000000e+06 2.653464000000000233e+05
1.616301000000000058e+05 7.525367999999999302e+04 1.511507000000000116e+05 1.637889000000000000e+06 3.328992000000000000e+06 3.768132999999999884e+05 2.097892999999999884e+05 4.404240000000000000e+05 1.817012000000000000e+06 2.554674000000000000e+06 3.070426000000000000e+06 5.741308000000000000e+06 3.795700000000000000e+06 4.347867000000000000e+06 5.613990000000000000e+06 6.312786000000000000e+06 1.331271000000000000e+07 1.012111000000000000e+07 1.114029000000000000e+07 1.383793000000000000e+07 1.517494000000000000e+07 1.651914000000000000e+07 9.881726000000000000e+06 8.649921000000000000e+06 8.167390000000000000e+06 6.449583000000000000e+06
8.363485000000000582e+04 7.003763000000000466e+04 3.979134000000000233e+05 2.712720000000000000e+06 5.742948000000000000e+06 2.205149000000000000e+06 9.242815000000000000e+05 1.404384000000000000e+06 1.758573000000000000e+06 2.084512000000000000e+06 2.866590000000000000e+06 2.695323000000000000e+06 2.290657000000000000e+06 1.874420000000000000e+06 3.762260000000000000e+06 3.382958000000000000e+06 4.630931000000000000e+06 1.007044000000000000e+07 1.411919000000000000e+07 1.224450000000000000e+07 1.384893000000000000e+07 1.925626000000000000e+07 1.435851000000000000e+07 1.238651000000000000e+07 1.010919000000000000e+07 1.166413000000000000e+07
